4K电视,#genre#
新郑电视台 1080,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226492/index.m3u8
新郑电视台 1080,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226577/index.m3u8
信阳教育台 1080,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226518/index.m3u8
信阳教育台 1080,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226674/index.m3u8
信阳平桥农电中心,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226358/index.m3u8
信阳平桥农电中心,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226683/index.m3u8
信阳文旅频道 1080,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226367/index.m3u8
信阳文旅频道 1080,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226658/index.m3u8
信阳新闻综合 1080,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226369/index.m3u8
信阳新闻综合 1080,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226646/index.m3u8
许昌电视台,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226714/index.m3u8
许昌公共频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226383/index.m3u8
许昌公共频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226695/index.m3u8
许昌农业科教,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226387/index.m3u8
许昌农业科教,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226653/index.m3u8
许昌综合,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226385/index.m3u8
许昌综合,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226873/index.m3u8
延津电视台,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227098/index.m3u8
叶县电视台-1,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227159/index.m3u8
伊川 2M,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226363/index.m3u8
伊川 2M,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226532/index.m3u8
宜阳综合 1080,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227059/index.m3u8
义马电视台 1080,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227079/index.m3u8
荥阳电视台,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226490/index.m3u8
永城新闻综合,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227057/index.m3u8
禹州电视台 1080,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226508/index.m3u8
禹州电视台 1080,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226615/index.m3u8
原阳电视台 1080,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227069/index.m3u8
镇平新闻综合,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226510/index.m3u8
镇平新闻综合,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
直播河南 1080,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226489/index.m3u8
直播河南 1080,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226677/index.m3u8
中央新影老故事,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
中央新影老故事,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226654/index.m3u8
周口公共频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226366/index.m3u8
周口公共频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226626/index.m3u8
周口教育频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226379/index.m3u8
周口教育频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226636/index.m3u8
周口新闻综合,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226368/index.m3u8
周口新闻综合,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226582/index.m3u8
驻马店公共频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226375/index.m3u8
驻马店公共频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226690/index.m3u8
驻马店科教频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226364/index.m3u8
驻马店科教频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226598/index.m3u8
驻马店新闻综合,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226377/index.m3u8
驻马店新闻综合,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226613/index.m3u8
综合频道 1080,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226488/index.m3u8
综合频道 1080,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8

🎶［MTV］,#genre#

烟雨人间,http://mobi.kuwo.cn/tmevideo/tme1257648.mp4
阿果吉曲,http://mobi.kuwo.cn/tmevideo/tme1257695.mp4
阿果吉曲,http://mobi.kuwo.cn/tmevideo/tme1257647.mp4
你的万水千山,http://mobi.kuwo.cn/tmevideo/tme1257697.mp4
人生如歌,http://mobi.kuwo.cn/tmevideo/tme1257678.mp4
孤独的王,http://mobi.kuwo.cn/tmevideo/tme1257703.mp4
作酒,http://mobi.kuwo.cn/tmevideo/tme16186338.mp4
逃之夭夭,http://mobi.kuwo.cn/tmevideo/tme12155598.mp4
两个世界,http://mobi.kuwo.cn/tmevideo/tme1932603.mp4
闽南语歌曲联播,http://mobi.kuwo.cn/tmevideo/tme12155588.mp4
阿衣莫,http://mobi.kuwo.cn/tmevideo/tme7020227.mp4
归来是故乡,http://mobi.kuwo.cn/tmevideo/tme1700466.mp4
叹这一生,http://mobi.kuwo.cn/tmevideo/tme1662018.mp4
叹这一生,http://mobi.kuwo.cn/tmevideo/tme2033087.mp4
最亲的人,http://mobi.kuwo.cn/tmevideo/tme2152057.mp4
最亲的人,http://mobi.kuwo.cn/tmevideo/tme1658520.mp4
大风吹,http://vdown2.kuwo.cn/resource//t5/0/eTNBMFltlx07LI3bUVOg01041201VIsY0E010.mp4
你不来我不老,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnLzE4gUoxaHkBg.mp4
远走高飞,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgn-zL9QUo4L7HJQ.mp4
酒醉的蝴蝶,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjvvL9QUo3cjNuQY.mp4
情火,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwfvL9QUoyKDRhQI.mp4
别知己,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9sG2-AUo4MTLmAQ.mp4
缘分一道桥,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw4vG4gUozNe3-QM.mp4
不一样的美,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmfvL9QUolKvHtQE.mp4
成都,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgx5ei5wUoqOfenwE.mp4
狂狼,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsK2M5gUosN7C7QQ.mp4
野花香,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3oaO9wUo4J6WwQU.mp4
老猫-都说,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAghPbQ7AUohPLwrAM.mp4
拥抱着你离去,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2bGM5gUo_NXfoAI.mp4
沙漠骆驼,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjbGM5gUon8K7eQ.mp4
在唱等你那么久,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg68u04wUoqKv6igY.mp4
藕断丝连,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2-PE4gUogNfRyAM.mp4
歌在飞,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgl4XG4gUo2IDXsAM.mp4
火火的爱,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzsXE4gUorZf38wc.mp4
爱火,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_8PE4gUo5KSp4gU.mp4
闯天涯,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsZ-V4gUo8dCz8wE.mp4
火红的萨日朗,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnaLV4gUop5aBpQY.mp4
你牛什么牛,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3drE4gUo05Sr5AI.mp4
云朵-我的楼兰,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg88K74gUohZWCnwQ.mp4
刀郎经典歌曲7首《西海情歌》《敖包相会》《情人》冲,https://vdse.bdstatic.com//628ca08719cef5987ea2ae3c6f0d2386.mp4
刀郎经典歌曲精选,https://vdse.bdstatic.com//4fcca19a19aa4974230c5ee70ab5fa55.mp4
刀郎经典老歌《手心里的温柔》《西海情歌》《披着羊皮,https://vdse.bdstatic.com//2f53687e421524efba9ba2b528f7bd12.mp4
刀郎经典老歌合集《披着羊皮的狼》《西海情歌》《冲动,https://vdse.bdstatic.com//bfbb0871ed01eb3328497faae6a8531b.mp4
《窗外》《同桌的你》《心太软》《心雨》《小芳》,https://vdse.bdstatic.com//97183ae857df5213fcfaf0fabc18efc3.mp4
《来生再去拥抱你》《梨花飞情人泪》《落雨的秋》《梦,https://vdse.bdstatic.com//d5e3237c7ef186217ea1c9b24d58e2ae.mp4
《人间惊鸿客》,https://vd3.bdstatic.com/mda-mh2bbyjcqjxjhzkd/1080p/cae_h264/1627978577559447916/mda-mh2bbyjcqjxjhzkd.mp4
《涛声依旧》《雾里看花》《窗外》《心雨》《听心》《,https://vdse.bdstatic.com//db8ba0fda2aad9cb15aa32887a160f06.mp4
《天路》《驼铃》《鸿雁》《九儿》《绒花》《小芳》,https://vdse.bdstatic.com//e4b7325ebf3010673a51a24f948a8a97.mp4
《驼铃》《卓玛》《天边》《鸿雁》《天路》草原歌曲,https://vdse.bdstatic.com//f8f4740a4ca7ff31c3a2d8386fc14598.mp4
《忘川彼岸DJ》,https://vd2.bdstatic.com/mda-md2eyfntemujuft5/1080p/cae_h264/1617446472/mda-md2eyfntemujuft5.mp4
《老歌DJ版】《精选8首》,https://vdse.bdstatic.com//525174705415c8773bd465ce4b88b18d.mp4
后来,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9_qv4gUo4vCgPQ.mp4
兄弟难当,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg97nE4gUooPX7tQU.mp4
水云涧,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvLrE4gUon5qCgAU.mp4
套马杆,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnLvE4gUo8NTRJA.mp4
草原情哥哥,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg26rA4gUou4uf7AU.mp4
没有你陪伴我真的好孤单,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpPqtggYozbG1SQ.mp4
火辣辣的情歌,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsaTA4gUohOr5ngc.mp4
柔柔的眼波柔柔的你,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9dvx9wUowK2B3AY.mp4
一曲相思,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4oDG4gUo69_8zAQ.mp4
死心塌地去爱你,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwtjx9wUonPWg5QU.mp4
我们不一样,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4Nfx9wUojcTB7Qc.mp4
小苹果,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgy6fE4gUoksb_nwQ.mp4
公虾米,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnMOv5wUouMCstQQ.mp4
等到山花开,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggcOv5wUo4pShggc.mp4
美美哒,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4cm74gUo4OSj9gU.mp4
十八姑娘一朵花,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzL_v5wUowL3FvAM.mp4
一生所爱,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgk9aq4gUogIDbxwQ.mp4
Boom,https://vd4.bdstatic.com:443/mda-mje58vr8hy1kyp4e/1080p/cae_h264/1634269598861584826/mda-mje58vr8hy1kyp4e.mp4
lalalove,https://vd2.bdstatic.com:443/mda-madn7rzm8bj2z4ud/v1-cae/1080p/mda-madn7rzm8bj2z4ud.mp4
阿杜-离别,http://song.mvbox.cn/mv/32/90501532-1.mp4
阿瓦人民唱新歌,http://vdown2.kuwo.cn:80/resource/t1/32/ee5f7b386248490aa5d3b9f0ae0a1394.mp4
爱江山更爱美人,http://vdown2.kuwo.cn:80/resource/t1/9/59ffb4a72b8b4ab29409ef10bf9d8e39.mp4
爱情的骗子我问你,https://vd4.bdstatic.com:443/mda-me7emge7ku6b7g9h/1080p/cae_h264/1620470361962860122/mda-me7emge7ku6b7g9h.mp4
爱情买卖,http://song.mvbox.cn/mv/03/90970903-6.mp4
爱情一阵风,https://vd4.bdstatic.com:443/mda-mdkd7yybv4y505qa/1080p/h264_cae/1620480120114753589/mda-mdkd7yybv4y505qa.mp4
爱人跟人走,http://vd4.bdstatic.com/mda-jgvqig36bu4rc0ej/sc/mda-jgvqig36bu4rc0ej.mp4
爱我的人和我爱的人,http://song.mvbox.cn/mv/24/90516224-2.mp4
爱我就把我来追求,https://vd2.bdstatic.com:443/mda-mf0ebiz6h0k0g1ma/fhd/cae_h264_nowatermark/1622586130511664225/mda-mf0ebiz6h0k0g1ma.mp4
暗里着迷,https://vd2.bdstatic.com:443/mda-mg5ctc8mmbr4sn9j/1080p/cae_h264/1625576683596746534/mda-mg5ctc8mmbr4sn9j.mp4
霸王别姬,http://song.mvbox.cn/mv/36/90506136-3.mp4
白狐,http://song.mvbox.cn/mv/53/90568053-3.mp4
白龙马,http://vdown2.kuwo.cn:80/resource//b5/27/7800863_e6403adc961d5f43270bff7abc84c6a5.mp4
半点心,https://vd3.bdstatic.com:443/mda-mj9hi6ctec07cj4c/1080p/cae_h264/1633869486372800947/mda-mj9hi6ctec07cj4c.mp4
宝贝对不起,https://vd3.bdstatic.com:443/mda-mcabg2rcqqhag4im/1080p/h264_cae/1620954885958892596/mda-mcabg2rcqqhag4im.mp4
北国之春,http://song.mvbox.cn/mv/79/90506179-7.mp4
别说我的眼泪你无所谓,http://song.mvbox.cn/mv/30/90516530-0.mp4
冰雨,http://song.mvbox.cn/mv/07/90500607-7.mp4
不白活一回,http://song.mvbox.cn/mv/63/90510163-6.mp4
不会改变,https://vd2.bdstatic.com:443/mda-nbs222wya6mvs0h8/720p/h264_delogo/1645925336024172897/mda-nbs222wya6mvs0h8.mp4
不再犹豫,http://song.mvbox.cn/mv/96/90518996-2.mp4
擦干你的泪水,http://song.mvbox.cn/mv/28/90765928-0.mp4
草原情哥哥,http://song.mvbox.cn/mv/54/90975854-6.mp4
曾经心痛,http://song.mvbox.cn/mv/88/90509588-2.mp4
陈星-流浪歌,http://song.mvbox.cn/mv/71/90504271-4.mp4
痴心绝对,http://song.mvbox.cn/mv/05/90506405-7.mp4
迟来的爱,http://song.mvbox.cn/mv/09/90506409-3.mp4
初恋的人,https://vd2.bdstatic.com:443/mda-mhwdgysnspnb1nnr/1080p/cae_h264/1630404398162757730/mda-mhwdgysnspnb1nnr.mp4
初恋情人,https://vd3.bdstatic.com:443/mda-me57bm308iu6stcz/1080p/cae_h264/1620279663855106642/mda-me57bm308iu6stcz.mp4
窗外,http://song.mvbox.cn/mv/63/90500763-6.mp4
闯码头,http://song.mvbox.cn/mv/78/90973678-3.mp4
吹风,https://vd2.bdstatic.com:443/mda-min2r0fpqh9j2agz/720p/h264/1632362207285056299/mda-min2r0fpqh9j2agz.mp4
大海,http://song.mvbox.cn/mv/22/90500822-7.mp4
单身情歌,http://song.mvbox.cn/mv/19/90506519-7.mp4
当爱在靠近,http://song.mvbox.cn/mv/67/90510367-7.mp4
等你等了那么久,http://song.mvbox.cn/mv/70/90976170-6.mp4
点歌的人,https://vd2.bdstatic.com:443/mda-mdm49wmbizkh6b8m/1080p/h264_cae/1620659683848613727/mda-mdm49wmbizkh6b8m.mp4
点燃一根烟,https://vd2.bdstatic.com:443/mda-mdapwdafpsiy63zu/1080p/h264_cae/1620614712517070219/mda-mdapwdafpsiy63zu.mp4
电摆舞,https://vd4.bdstatic.com:443/mda-mbruzwsmrnkdr72k/fhd/cae_h264_nowatermark/1614376822/mda-mbruzwsmrnkdr72k.mp4
丁香花,http://song.mvbox.cn/mv/94/90503694-7.mp4
斗鱼MV,http://diyp.112114.xyz/douyu/3186217
读你,http://song.mvbox.cn/mv/01/90500901-3.mp4
读西厢,http://vdown2.kuwo.cn:80/resource/t1/37/95b50c89aebe4aa68cd8f0add64eba57.mp4
对面的女孩看过来,http://song.mvbox.cn/mv/81/90515681-4.mp4
分飞,https://vd2.bdstatic.com:443/mda-mcr7rchtt5cksdwz/1080p/cae_h264/1616751248/mda-mcr7rchtt5cksdwz.mp4
风雨彩虹铿锵玫瑰,http://song.mvbox.cn/mv/92/90515692-5.mp4
风雨无阻,http://song.mvbox.cn/mv/13/90506713-1.mp4
风中有朵雨做的云,http://song.mvbox.cn/mv/93/90515693-4.mp4
父亲,https://vd2.bdstatic.com:443/mda-jgrcd0z3xvmgy64w/v1-cae/sc/mda-jgrcd0z3xvmgy64w.mp4
负心的你,https://vd4.bdstatic.com:443/mda-mcbs0hpjpkpwethe/1080p/h264_cae/1620492489548087433/mda-mcbs0hpjpkpwethe.mp4
甘心情愿,https://vd4.bdstatic.com:443/mda-md3d256vp7mqixzu/1080p/h264_cae/1620575194642519191/mda-md3d256vp7mqixzu.mp4
敢问路在何方,http://song.mvbox.cn/mv/17/90513117-4.mp4
感动天感动地,http://song.mvbox.cn/mv/59/90567359-1.mp4
干杯朋友,http://song.mvbox.cn/mv/49/90506749-4.mp4
跟着感觉走,http://song.mvbox.cn/mv/52/90920652-2.mp4
龚玥-军中绿花,http://song.mvbox.cn/mv/36/90580536-4.mp4
龚玥-牧羊曲,http://song.mvbox.cn/mv/23/90939723-4.mp4
古筝-左手指月,http://vdown2.kuwo.cn:80/resource/b5/18/1237258_07579e22da4f345a81b815d57ede99b2.mp4
光辉岁月,http://song.mvbox.cn/mv/98/90519298-6.mp4
海阔天空,http://song.mvbox.cn/mv/11/90519311-4.mp4
海浪,http://song.mvbox.cn/mv/31/90501131-3.mp4
好姑娘,https://vd4.bdstatic.com:443/mda-mg737ih5zt88sbse/1080p/cae_h264/1625713026819003307/mda-mg737ih5zt88sbse.mp4
红尘,http://song.mvbox.cn/mv/19/90517219-2.mp4
红尘情歌,http://song.mvbox.cn/mv/30/90580530-8.mp4
后来,http://song.mvbox.cn/mv/85/90501185-10.mp4
护花使者,http://song.mvbox.cn/mv/61/90519361-4.mp4
花桥流水,http://em.21dtv.com/songs/60006910.mkv
花心,http://song.mvbox.cn/mv/19/90501219-3.mp4
换掉,http://vdown2.kuwo.cn:80/resource/b5/21/7642976_43ddc84fac1b21200caddf67071ac617.mp4
黄梅戏,http://song.mvbox.cn/mv/37/90576737-1.mp4
婚庆热舞,https://vd4.bdstatic.com:443/mda-mimigynsn9vm8yda/360p/h264/1632315821961988998/mda-mimigynsn9vm8yda.mp4
火花,https://vd2.bdstatic.com:443/mda-ijtmn53m53780jsq/sc/mda-ijtmn53m53780jsq.mp4
火火的姑娘,http://song.mvbox.cn/mv/55/90200555-1.mp4
火辣辣的情歌,http://song.mvbox.cn/mv/97/90974297.mp4
假行僧,https://vd2.bdstatic.com:443/mda-ijjk242hh9smdy18/sc/mda-ijjk242hh9smdy18.mp4
江山无限,http://song.mvbox.cn/mv/54/90507154-2.mp4
精忠报国,http://song.mvbox.cn/mv/03/90507203-6.mp4
九百九十九朵玫瑰,http://song.mvbox.cn/mv/42/90515742-4.mp4
九九女儿红,http://song.mvbox.cn/mv/76/90510876-6.mp4
九月九的酒,http://song.mvbox.cn/mv/83/90510883-6.mp4
酒醉的蝴蝶,http://em.21dtv.com/songs/60178952.mkv
开心的马骝,http://vdown2.kuwo.cn:80/resource//t1/30/ed2559a3c21f46b3b100559967ffda40.mp4
渴望,https://vd3.bdstatic.com:443/mda-jedu3nwtgg2vfgss/v1-cae/sc/mda-jedu3nwtgg2vfgss.mp4
狂浪,https://vd2.bdstatic.com:443/mda-mdax0epd2ax8fqf5/1080p/cae_h264/1618149986/mda-mdax0epd2ax8fqf5.mp4
啦啦爱,https://vd2.bdstatic.com:443/mda-jgmcehy1855dchji/v1-cae/sc/mda-jgmcehy1855dchji.mp4
浪人情歌,http://song.mvbox.cn/mv/76/90507376-2.mp4
浪子闲话,https://vd2.bdstatic.com:443/mda-maugi03nhmfbkdmz/v1-cae/1080p/mda-maugi03nhmfbkdmz.mp4
老地方的雨,http://song.mvbox.cn/mv/68/90576568-6.mp4
冷雨夜,http://song.mvbox.cn/mv/24/90518224-4.mp4
梨园春曲,https://vd2.bdstatic.com:443/mda-jh4fjte55futkkkq/v1-cae/sc/mda-jh4fjte55futkkkq.mp4
恋曲1990,http://song.mvbox.cn/mv/44/90504244-8.mp4
聊斋,http://vdown2.kuwo.cn:80/resource//t1/25/8766b4ddf95e41de96d3cfdf15fe0911.mp4
林翠萍-情网,https://vd4.bdstatic.com:443/mda-mipn4ccctdasgr2r/fhd/cae_h264_nowatermark/1632498915227563300/mda-mipn4ccctdasgr2r.mp4
龙梅子-都说,https://vd3.bdstatic.com:443/mda-ma7cm59x1m4015ip/v2-hknm/1080p/mda-ma7cm59x1m4015ip.mp4
漫漫前路,https://vd3.bdstatic.com:443/mda-mg88xryxju37pk01/fhd/cae_h264_nowatermark/1625872882350225390/mda-mg88xryxju37pk01.mp4
毛阿敏-渴望,http://song.mvbox.cn/mv/53/90501453-1.mp4
眉飞色舞,https://vd2.bdstatic.com:443/mda-ib4beuwk6xjnfgzn/sc/mda-ib4beuwk6xjnfgzn.mp4
梅花三弄,http://song.mvbox.cn/mv/58/90507558-7.mp4
每一步,https://vd2.bdstatic.com:443/mda-mh16d7esk3dghd13/fhd/cae_h264_nowatermark/1627879377915186641/mda-mh16d7esk3dghd13.mp4
美酒加咖啡,http://song.mvbox.cn/mv/04/90511104-2.mp4
梦驼铃,http://song.mvbox.cn/mv/28/90570228-4.mp4
梦醒时分,http://song.mvbox.cn/mv/16/90507616-2.mp4
梦醒时分,http://vdown2.kuwo.cn:80/resource/t1/11/ac5fcd646c6a4edc964717492efe6d3d.mp4
梦醒时分,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20200523/5623330Vw1jOChC0fofHlT3Bw.m3u8
免失志,https://vd2.bdstatic.com:443/mda-me8i7x7vsc2m2zyj/1080p/cae_h264/1620565317378604225/mda-me8i7x7vsc2m2zyj.mp4
明天更辉煌,http://song.mvbox.cn/mv/69/90511169-2.mp4
明天会更好,https://rescdn.yishihui.com/longvideo/transcode/video/live/20191025/5623330EaBkagf7rZCC7Ea7so.m3u8
明天你好,http://vdown2.kuwo.cn:80/resource//b5/21/7166818_22f49dbb4c95a6c258466d619522fdff.mp4
命运还是巧合,https://vd2.bdstatic.com:443/mda-nbs0ye927c1xtxsz/720p/h264_delogo/1645922490159383473/mda-nbs0ye927c1xtxsz.mp4
抹去泪水,https://vd3.bdstatic.com:443/mda-ma4fz0hwxwjr71fz/v1-cae/1080p/mda-ma4fz0hwxwjr71fz.mp4
牧羊曲,https://vd2.bdstatic.com:443/mda-mcdursfnajnwxwna/sc/mda-mcdursfnajnwxwna.mp4
男儿当自强,https://vd2.bdstatic.com:443/mda-mdqd74q154xu5ujf/1080p/cae_h264/1619345232/mda-mdqd74q154xu5ujf.mp4
你把爱情给了谁,http://song.mvbox.cn/mv/16/90972516-7.mp4
你的万水千山,https://vd2.bdstatic.com:443/mda-kkvet9f16cbqintb/sc/cae_h264_nowatermark/1606704098/mda-kkvet9f16cbqintb.mp4
你的眼神,http://song.mvbox.cn/mv/59/90507759-4.mp4
挪威的森林,http://song.mvbox.cn/mv/96/90926496-7.mp4
女儿情,https://vd2.bdstatic.com:443/mda-mciiyxgjc0myvkiv/1080p/cae_h264/1616132611/mda-mciiyxgjc0myvkiv.mp4
女人花,http://song.mvbox.cn/mv/04/90504504-7.mp4
藕断丝连,http://song.mvbox.cn/mv/65/90974265-7.mp4
朋友的酒,http://song.mvbox.cn/mv/30/90582730-4.mp4
偏偏喜欢你,http://song.mvbox.cn/mv/03/90521303-0.mp4
漂亮姑娘就要嫁人啦,http://song.mvbox.cn/mv/54/90974054-3.mp4
飘雪,http://song.mvbox.cn/mv/41/90517441-1.mp4
其实我很在乎你,http://song.mvbox.cn/mv/31/90568531-4.mp4
千古绝唱,http://song.mvbox.cn/mv/03/90507903-2.mp4
千年的祈祷,https://vd3.bdstatic.com:443/mda-mbgvgcyq03nmiwzd/v2-hknm/1080p/mda-mbgvgcyq03nmiwzd.mp4
千千阙歌,http://song.mvbox.cn/mv/91/90719791-0.mp4
千千阙歌,http://song.mvbox.cn/mv/97/90931697-6.mp4
千纸鹤,http://song.mvbox.cn/mv/66/90504566-4.mp4
牵挂你的人是我,http://song.mvbox.cn/mv/52/90514852-7.mp4
倩女幽魂,http://vdown2.kuwo.cn:80/resource//b5/20/6221987_0230b30c89ee3b0e1b6dc6ca06055bab.mp4
青木林里青木秧,https://vd3.bdstatic.com/mda-nmnfsjkqf7x2afa1/hd/cae_h264/1671793886823448008/mda-nmnfsjkqf7x2afa1.mp4
青青河边草,http://song.mvbox.cn/mv/13/90511413-2.mp4
轻轻的告诉你,http://song.mvbox.cn/mv/00/90513500-4.mp4
情网,http://song.mvbox.cn/mv/15/90501915-7.mp4
让我欢喜让我忧,http://song.mvbox.cn/mv/94/90514894-1.mp4
人间第一情,https://vd2.bdstatic.com:443/mda-jgfwvim51e6qmtkd/v1-cae/sc/mda-jgfwvim51e6qmtkd.mp4
任贤齐-兄弟,http://song.mvbox.cn/mv/32/90502632-1.mp4
山不转水转,http://song.mvbox.cn/mv/41/90511541-6.mp4
伤不起,http://vodcdn.video.taobao.com/oss/ali-video/1e3633ff1c3a525e148968b45c18f780/video.m3u8
伤心太平洋,http://song.mvbox.cn/mv/63/90511563-6.mp4
上海滩,http://song.mvbox.cn/mv/07/90518407-4.mp4
十不该,https://vd4.bdstatic.com:443/mda-kmem2nqg9fjnaq6x/v1-cae/1080p/mda-kmem2nqg9fjnaq6x.mp4
十三不亲,http://song.mvbox.cn/mv/41/90508241-2.mp4
谁在意我流下的泪,http://song.mvbox.cn/mv/00/90970700-6.mp4
水手,http://song.mvbox.cn/mv/32/90502132-8.mp4
说句心里话,http://song.mvbox.cn/mv/68/90511668-6.mp4
说句心里话2,http://vdown2.kuwo.cn:80/resource/b5/27/7818778_1df837f4326cd28835949518e8ed8bab.mp4
苏芮-牵手,http://song.mvbox.cn/mv/52/90501852-4.mp4
唢呐杜十娘,https://vd2.bdstatic.com/mda-nmngne8x0963w985/720p/h264/1671795958787316362/mda-nmngne8x0963w985.mp4
唢呐-父亲,https://vd1.bdstatic.com/mda-nmr4be0nirwyhx0d/720p/h264/1672023841382311598/mda-nmr4be0nirwyhx0d.mp4
唢呐好人一生平安,https://vd3.bdstatic.com/mda-nmqa8fnreb5bsjk7/1080p/cae_h264/1671957886170362330/mda-nmqa8fnreb5bsjk7.mp4
